dteday,season,weathersit_x,cnt_x,weekday_x,is_weekend_x,week,month,year,Level_deman_x,weather_label_x,hr,weathersit_y,cnt_y,weekday_y,is_weekend_y,hour_block,Level_deman_y,weather_label_y
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,12,1,276,Thursday,False,Afternoon (12-17),Medium,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,13,1,291,Thursday,False,Afternoon (12-17),High,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,14,1,287,Thursday,False,Afternoon (12-17),High,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,15,1,269,Thursday,False,Afternoon (12-17),Medium,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,16,1,402,Thursday,False,Afternoon (12-17),High,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,17,1,822,Thursday,False,Afternoon (12-17),High,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,18,1,698,Thursday,False,Evening (18-21),High,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,19,1,487,Thursday,False,Evening (18-21),High,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,20,1,312,Thursday,False,Evening (18-21),High,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,21,1,234,Thursday,False,Evening (18-21),Medium,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,22,1,149,Thursday,False,Night (22-05),Medium,Cerah
2012-04-05,2,1,6457,Thursday,False,14,4,2012,High,Cerah,23,1,136,Thursday,False,Night (22-05),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,0,1,61,Friday,False,Night (22-05),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,1,1,38,Friday,False,Night (22-05),Low,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,2,1,11,Friday,False,Night (22-05),Low,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,3,1,8,Friday,False,Night (22-05),Low,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,4,1,5,Friday,False,Night (22-05),Low,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,5,1,23,Friday,False,Night (22-05),Low,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,6,1,80,Friday,False,Morning (06-11),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,7,1,246,Friday,False,Morning (06-11),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,8,1,508,Friday,False,Morning (06-11),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,9,1,376,Friday,False,Morning (06-11),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,10,1,238,Friday,False,Morning (06-11),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,11,1,291,Friday,False,Morning (06-11),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,12,1,337,Friday,False,Afternoon (12-17),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,13,1,411,Friday,False,Afternoon (12-17),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,14,1,490,Friday,False,Afternoon (12-17),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,15,1,537,Friday,False,Afternoon (12-17),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,16,1,536,Friday,False,Afternoon (12-17),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,17,1,655,Friday,False,Afternoon (12-17),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,18,1,484,Friday,False,Evening (18-21),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,19,1,412,Friday,False,Evening (18-21),High,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,20,1,252,Friday,False,Evening (18-21),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,21,1,190,Friday,False,Evening (18-21),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,22,1,158,Friday,False,Night (22-05),Medium,Cerah
2012-04-06,2,1,6460,Friday,False,14,4,2012,High,Cerah,23,1,113,Friday,False,Night (22-05),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,0,1,94,Saturday,True,Night (22-05),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,1,1,69,Saturday,True,Night (22-05),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,2,1,36,Saturday,True,Night (22-05),Low,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,3,1,28,Saturday,True,Night (22-05),Low,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,4,1,7,Saturday,True,Night (22-05),Low,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,5,1,2,Saturday,True,Night (22-05),Low,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,6,1,19,Saturday,True,Morning (06-11),Low,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,7,1,54,Saturday,True,Morning (06-11),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,8,1,123,Saturday,True,Morning (06-11),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,9,1,276,Saturday,True,Morning (06-11),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,10,1,363,Saturday,True,Morning (06-11),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,11,1,495,Saturday,True,Morning (06-11),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,12,1,590,Saturday,True,Afternoon (12-17),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,13,1,643,Saturday,True,Afternoon (12-17),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,14,1,578,Saturday,True,Afternoon (12-17),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,15,1,626,Saturday,True,Afternoon (12-17),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,16,1,615,Saturday,True,Afternoon (12-17),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,17,1,567,Saturday,True,Afternoon (12-17),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,18,1,517,Saturday,True,Evening (18-21),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,19,1,413,Saturday,True,Evening (18-21),High,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,20,1,208,Saturday,True,Evening (18-21),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,21,1,234,Saturday,True,Evening (18-21),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,22,1,182,Saturday,True,Night (22-05),Medium,Cerah
2012-04-07,2,1,6857,Saturday,True,14,4,2012,High,Cerah,23,1,118,Saturday,True,Night (22-05),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,0,1,85,Sunday,True,Night (22-05),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,1,1,64,Sunday,True,Night (22-05),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,2,1,32,Sunday,True,Night (22-05),Low,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,3,1,26,Sunday,True,Night (22-05),Low,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,4,1,7,Sunday,True,Night (22-05),Low,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,5,1,12,Sunday,True,Night (22-05),Low,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,6,1,28,Sunday,True,Morning (06-11),Low,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,7,1,37,Sunday,True,Morning (06-11),Low,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,8,1,84,Sunday,True,Morning (06-11),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,9,1,179,Sunday,True,Morning (06-11),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,10,1,299,Sunday,True,Morning (06-11),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,11,1,404,Sunday,True,Morning (06-11),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,12,1,457,Sunday,True,Afternoon (12-17),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,13,1,483,Sunday,True,Afternoon (12-17),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,14,1,503,Sunday,True,Afternoon (12-17),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,15,1,486,Sunday,True,Afternoon (12-17),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,16,1,476,Sunday,True,Afternoon (12-17),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,17,1,411,Sunday,True,Afternoon (12-17),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,18,1,310,Sunday,True,Evening (18-21),High,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,19,1,276,Sunday,True,Evening (18-21),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,20,1,211,Sunday,True,Evening (18-21),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,21,1,130,Sunday,True,Evening (18-21),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,22,1,118,Sunday,True,Night (22-05),Medium,Cerah
2012-04-08,2,1,5169,Sunday,True,14,4,2012,Medium,Cerah,23,1,51,Sunday,True,Night (22-05),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,0,1,37,Monday,False,Night (22-05),Low,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,1,1,16,Monday,False,Night (22-05),Low,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,2,1,6,Monday,False,Night (22-05),Low,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,3,1,3,Monday,False,Night (22-05),Low,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,4,1,5,Monday,False,Night (22-05),Low,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,5,1,32,Monday,False,Night (22-05),Low,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,6,1,111,Monday,False,Morning (06-11),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,7,1,331,Monday,False,Morning (06-11),High,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,8,1,617,Monday,False,Morning (06-11),High,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,9,1,286,Monday,False,Morning (06-11),High,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,10,1,178,Monday,False,Morning (06-11),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,11,1,223,Monday,False,Morning (06-11),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,12,1,280,Monday,False,Afternoon (12-17),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,13,1,281,Monday,False,Afternoon (12-17),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,14,1,218,Monday,False,Afternoon (12-17),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,15,1,255,Monday,False,Afternoon (12-17),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,16,1,391,Monday,False,Afternoon (12-17),High,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,17,1,632,Monday,False,Afternoon (12-17),High,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,18,1,646,Monday,False,Evening (18-21),High,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,19,1,421,Monday,False,Evening (18-21),High,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,20,1,276,Monday,False,Evening (18-21),Medium,Cerah
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,21,3,165,Monday,False,Evening (18-21),Medium,Hujan
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,22,2,108,Monday,False,Night (22-05),Medium,Berawan
2012-04-09,2,1,5585,Monday,False,15,4,2012,Medium,Cerah,23,1,67,Monday,False,Night (22-05),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,0,2,26,Tuesday,False,Night (22-05),Low,Berawan
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,1,1,9,Tuesday,False,Night (22-05),Low,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,2,1,2,Tuesday,False,Night (22-05),Low,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,3,1,2,Tuesday,False,Night (22-05),Low,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,4,1,2,Tuesday,False,Night (22-05),Low,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,5,1,24,Tuesday,False,Night (22-05),Low,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,6,1,103,Tuesday,False,Morning (06-11),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,7,1,384,Tuesday,False,Morning (06-11),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,8,1,692,Tuesday,False,Morning (06-11),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,9,1,319,Tuesday,False,Morning (06-11),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,10,1,181,Tuesday,False,Morning (06-11),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,11,1,239,Tuesday,False,Morning (06-11),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,12,1,259,Tuesday,False,Afternoon (12-17),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,13,1,283,Tuesday,False,Afternoon (12-17),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,14,1,224,Tuesday,False,Afternoon (12-17),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,15,1,203,Tuesday,False,Afternoon (12-17),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,16,1,362,Tuesday,False,Afternoon (12-17),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,17,1,744,Tuesday,False,Afternoon (12-17),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,18,1,704,Tuesday,False,Evening (18-21),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,19,1,479,Tuesday,False,Evening (18-21),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,20,1,282,Tuesday,False,Evening (18-21),High,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,21,1,206,Tuesday,False,Evening (18-21),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,22,1,127,Tuesday,False,Night (22-05),Medium,Cerah
2012-04-10,2,1,5918,Tuesday,False,15,4,2012,Medium,Cerah,23,1,62,Tuesday,False,Night (22-05),Medium,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,0,1,30,Wednesday,False,Night (22-05),Low,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,1,1,12,Wednesday,False,Night (22-05),Low,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,2,1,2,Wednesday,False,Night (22-05),Low,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,3,1,2,Wednesday,False,Night (22-05),Low,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,5,1,27,Wednesday,False,Night (22-05),Low,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,6,1,106,Wednesday,False,Morning (06-11),Medium,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,7,1,321,Wednesday,False,Morning (06-11),High,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,8,1,595,Wednesday,False,Morning (06-11),High,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,9,2,302,Wednesday,False,Morning (06-11),High,Berawan
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,10,2,153,Wednesday,False,Morning (06-11),Medium,Berawan
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,11,2,180,Wednesday,False,Morning (06-11),Medium,Berawan
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,12,2,182,Wednesday,False,Afternoon (12-17),Medium,Berawan
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,13,2,163,Wednesday,False,Afternoon (12-17),Medium,Berawan
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,14,1,135,Wednesday,False,Afternoon (12-17),Medium,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,15,3,202,Wednesday,False,Afternoon (12-17),Medium,Hujan
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,16,1,307,Wednesday,False,Afternoon (12-17),High,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,17,1,579,Wednesday,False,Afternoon (12-17),High,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,18,3,585,Wednesday,False,Evening (18-21),High,Hujan
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,19,1,384,Wednesday,False,Evening (18-21),High,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,20,1,235,Wednesday,False,Evening (18-21),Medium,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,21,1,165,Wednesday,False,Evening (18-21),Medium,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,22,1,134,Wednesday,False,Night (22-05),Medium,Cerah
2012-04-11,2,1,4862,Wednesday,False,15,4,2012,Medium,Cerah,23,1,61,Wednesday,False,Night (22-05),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,0,1,23,Thursday,False,Night (22-05),Low,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,1,1,9,Thursday,False,Night (22-05),Low,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,2,1,4,Thursday,False,Night (22-05),Low,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,3,1,5,Thursday,False,Night (22-05),Low,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,4,1,1,Thursday,False,Night (22-05),,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,5,1,21,Thursday,False,Night (22-05),Low,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,6,1,96,Thursday,False,Morning (06-11),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,7,1,306,Thursday,False,Morning (06-11),High,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,8,1,624,Thursday,False,Morning (06-11),High,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,9,1,287,Thursday,False,Morning (06-11),High,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,10,1,141,Thursday,False,Morning (06-11),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,11,1,224,Thursday,False,Morning (06-11),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,12,1,259,Thursday,False,Afternoon (12-17),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,13,1,203,Thursday,False,Afternoon (12-17),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,14,1,224,Thursday,False,Afternoon (12-17),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,15,1,211,Thursday,False,Afternoon (12-17),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,16,1,353,Thursday,False,Afternoon (12-17),High,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,17,1,656,Thursday,False,Afternoon (12-17),High,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,18,1,610,Thursday,False,Evening (18-21),High,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,19,1,433,Thursday,False,Evening (18-21),High,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,20,1,280,Thursday,False,Evening (18-21),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,21,1,187,Thursday,False,Evening (18-21),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,22,1,158,Thursday,False,Night (22-05),Medium,Cerah
2012-04-12,2,1,5409,Thursday,False,15,4,2012,Medium,Cerah,23,1,94,Thursday,False,Night (22-05),Medium,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,0,1,55,Friday,False,Night (22-05),Medium,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,1,1,30,Friday,False,Night (22-05),Low,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,2,1,11,Friday,False,Night (22-05),Low,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,3,1,11,Friday,False,Night (22-05),Low,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,4,2,5,Friday,False,Night (22-05),Low,Berawan
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,5,2,21,Friday,False,Night (22-05),Low,Berawan
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,6,1,84,Friday,False,Morning (06-11),Medium,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,7,1,296,Friday,False,Morning (06-11),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,8,1,563,Friday,False,Morning (06-11),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,9,1,330,Friday,False,Morning (06-11),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,10,1,192,Friday,False,Morning (06-11),Medium,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,11,1,233,Friday,False,Morning (06-11),Medium,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,12,1,322,Friday,False,Afternoon (12-17),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,13,1,358,Friday,False,Afternoon (12-17),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,14,1,348,Friday,False,Afternoon (12-17),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,15,1,352,Friday,False,Afternoon (12-17),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,16,1,463,Friday,False,Afternoon (12-17),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,17,1,738,Friday,False,Afternoon (12-17),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,18,1,671,Friday,False,Evening (18-21),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,19,1,427,Friday,False,Evening (18-21),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,20,1,286,Friday,False,Evening (18-21),High,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,21,1,189,Friday,False,Evening (18-21),Medium,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,22,1,215,Friday,False,Night (22-05),Medium,Cerah
2012-04-13,2,1,6398,Friday,False,15,4,2012,High,Cerah,23,1,198,Friday,False,Night (22-05),Medium,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,0,1,96,Saturday,True,Night (22-05),Medium,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,1,1,70,Saturday,True,Night (22-05),Medium,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,2,1,56,Saturday,True,Night (22-05),Medium,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,3,1,32,Saturday,True,Night (22-05),Low,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,4,1,14,Saturday,True,Night (22-05),Low,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,5,1,7,Saturday,True,Night (22-05),Low,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,6,1,21,Saturday,True,Morning (06-11),Low,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,7,1,64,Saturday,True,Morning (06-11),Medium,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,8,1,160,Saturday,True,Morning (06-11),Medium,Cerah
2012-04-14,2,1,7460,Saturday,True,15,4,2012,High,Cerah,9,1,265,Saturday,True,Morning (06-11),Medium,Cerah
